restaurant,itemid,option_group,max_select,value,value_price_c
mobileorderprodapi.transactcampus.com,6171214,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171214,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171214,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6171214,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6171214,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6171214,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171214,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171221,Drink Size,1,Tall,355
mobileorderprodapi.transactcampus.com,6171221,Drink Size,1,Grande,375
mobileorderprodapi.transactcampus.com,6171221,Drink Size,1,Venti,429
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Hibiscus Tea,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Green Tea,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,English Breakfast,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Earl Grey,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Mint,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Chamomile,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Jasmine Citrus Green Tea,0
mobileorderprodapi.transactcampus.com,6171221,Tea Options,1,Classic Chai,0
mobileorderprodapi.transactcampus.com,6171220,Drink Size,1,Tall,355
mobileorderprodapi.transactcampus.com,6171220,Drink Size,1,Grande,375
mobileorderprodapi.transactcampus.com,6171220,Drink Size,1,Venti,405
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171220,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171220,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171220,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171216,Drink Size,1,Tall,505
mobileorderprodapi.transactcampus.com,6171216,Drink Size,1,Grande,525
mobileorderprodapi.transactcampus.com,6171216,Drink Size,1,Venti,575
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171216,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171216,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171216,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171219,Drink Size,1,Tall,395
mobileorderprodapi.transactcampus.com,6171219,Drink Size,1,Grande,445
mobileorderprodapi.transactcampus.com,6171219,Drink Size,1,Venti,485
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171219,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171219,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6171226,Drink Size,1,Tall,365
mobileorderprodapi.transactcampus.com,6171226,Drink Size,1,Grande,395
mobileorderprodapi.transactcampus.com,6171226,Drink Size,1,Venti,415
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Lavender,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Raspberry,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Mango,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Peach,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Passion Fruit Syrup,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Mojito Mix Syrup,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Guava,94
mobileorderprodapi.transactcampus.com,6171226,Syrup Options,2,Lime Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Drink Size,1,Tall,455
mobileorderprodapi.transactcampus.com,6171222,Drink Size,1,Grande,525
mobileorderprodapi.transactcampus.com,6171222,Drink Size,1,Venti,555
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171222,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171222,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171222,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171227,Drink Size,1,Tall,555
mobileorderprodapi.transactcampus.com,6171227,Drink Size,1,Grande,570
mobileorderprodapi.transactcampus.com,6171227,Drink Size,1,Venti,615
mobileorderprodapi.transactcampus.com,6171227,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6171227,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171227,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171227,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171227,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171228,Drink Size,1,Tall,555
mobileorderprodapi.transactcampus.com,6171228,Drink Size,1,Grande,625
mobileorderprodapi.transactcampus.com,6171228,Drink Size,1,Venti,675
mobileorderprodapi.transactcampus.com,6171228,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6171228,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6171228,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6171228,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171228,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171228,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6171228,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6171228,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6171228,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171228,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171228,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6171225,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6171225,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6171225,Drink Size,1,Tall,505
mobileorderprodapi.transactcampus.com,6171225,Drink Size,1,Grande,555
mobileorderprodapi.transactcampus.com,6171225,Drink Size,1,Venti,605
mobileorderprodapi.transactcampus.com,6171225,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6171225,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171225,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171225,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6171225,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6171225,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6171225,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171225,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171231,Drink Size,1,Tall,575
mobileorderprodapi.transactcampus.com,6171231,Drink Size,1,Grande,625
mobileorderprodapi.transactcampus.com,6171231,Drink Size,1,Venti,675
mobileorderprodapi.transactcampus.com,6171231,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6171231,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6171231,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6171231,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Oat Milk,70
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Almond Milk,70
mobileorderprodapi.transactcampus.com,6171231,Milk Options,1,Coconut Milk,70
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Strawberry Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Sugar Free Vanilla Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Caramel Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Peppermint Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Toffee Nut Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Praline Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Lavender Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Raspberry Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Coconut Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Syrup Options,2,Classic Syrup,94
mobileorderprodapi.transactcampus.com,6171231,Sauce Options,50,Caramel Sauce,94
mobileorderprodapi.transactcampus.com,6171231,Sauce Options,50,Dark Chocolate,94
mobileorderprodapi.transactcampus.com,6171231,Sauce Options,50,White Chocolate,94
mobileorderprodapi.transactcampus.com,6171231,Add-ons,1,1 Espresso Shot,116
mobileorderprodapi.transactcampus.com,6171231,Add-ons,1,2 Espresso Shots,232
mobileorderprodapi.transactcampus.com,6171231,Whipped Cream,1,Whipped Cream,0
mobileorderprodapi.transactcampus.com,6171229,Drink Size,1,Tall,520
mobileorderprodapi.transactcampus.com,6171229,Drink Size,1,Grande,575
mobileorderprodapi.transactcampus.com,6171229,Drink Size,1,Venti,615
mobileorderprodapi.transactcampus.com,6171229,Decaf Option,1,Caffeinated,0
mobileorderprodapi.transactcampus.com,6171229,Decaf Option,1,Decaf,0
mobileorderprodapi.transactcampus.com,6171229,Temperature options,1,Iced,0
mobileorderprodapi.transactcampus.com,6171229,Temperature options,1,Hot,0
mobileorderprodapi.transactcampus.com,6171229,Milk Options,1,Low fat Milk,0
mobileorderprodapi.transactcampus.com,6171229,Milk Options,1,Nonfat Milk,0
mobileorderprodapi.transactcampus.com,6171229,Milk Options,1,Whole Milk,0
mobileorderprodapi.transactcampus.com,6171229,Milk Options,1,Soy Milk,70
mobileorderprodapi.transactcampus.com,6171229,Milk Options,1,Oat Milk,70
